time,frame,energy,brightness,fundamental_frequencies,frames_since_last_beat,frames_until_next_beat,chroma_C,chroma_C#,chroma_D,chroma_D#,chroma_E,chroma_F,chroma_F#,chroma_G,chroma_G#,chroma_A,chroma_A#,chroma_B,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
0.3,18,0.0046981279738247395,916.7956935954708,230.62692528703028,0.0,232.0,0.24583156406879425,0.3507884740829468,0.4989995062351227,0.49339237809181213,0.8792595267295837,1.0,0.48542118072509766,0.33146965503692627,0.28230056166648865,0.7231630682945251,0.5468617677688599,0.4777461588382721,-372.93536376953125,72.7525634765625,27.622316360473633,-9.211044311523438,-23.498462677001953,-24.216007232666016,-22.813167572021484,-20.517253875732422,-15.119229316711426,-8.504003524780273,-3.785952568054199,-1.7693297863006592,-2.8275465965270996
0.31666666666666665,19,0.004867882467806339,816.9772882134672,595.9291640893185,0.0,231.0,0.20305979251861572,0.33110108971595764,0.5805225372314453,0.5545227527618408,0.9155407547950745,1.0,0.44742682576179504,0.16818022727966309,0.22609350085258484,0.5531172752380371,0.7552288174629211,0.43271777033805847,-360.2209777832031,84.58306121826172,29.22408676147461,-10.500974655151367,-22.085796356201172,-22.494155883789062,-23.737430572509766,-22.76363754272461,-16.7437801361084,-9.40308666229248,-4.322080135345459,-2.5755133628845215,-4.839839458465576
0.3333333333333333,20,0.004998598713427782,705.0429803375988,114.89307781267043,0.0,230.0,0.06756097823381424,0.1558925211429596,0.2773575484752655,0.0760364681482315,0.3449505865573883,1.0,0.28717073798179626,0.032254185527563095,0.07885216176509857,0.248209148645401,0.5301859378814697,0.28512826561927795,-372.8987731933594,74.75128173828125,32.89136505126953,-3.197313070297241,-19.255916595458984,-21.942630767822266,-22.27510643005371,-22.10009002685547,-17.795988082885742,-9.57217025756836,-2.453073263168335,-0.8058447241783142,-4.708749294281006
0.35,21,0.005058571696281433,651.4180373311514,57.654943786968545,0.0,229.0,0.15251632034778595,0.31356847286224365,0.5967724919319153,0.1785782128572464,0.3410865068435669,1.0,0.39844900369644165,0.062146615236997604,0.1172797679901123,0.22303296625614166,0.386539489030838,0.26964113116264343,-395.7526550292969,52.166969299316406,29.691598892211914,5.314766883850098,-11.859179496765137,-19.738563537597656,-21.164974212646484,-19.035062789916992,-14.302555084228516,-7.755682468414307,-1.8096582889556885,0.6337565183639526,-1.1386191844940186
0.36666666666666664,22,0.0038462879601866007,690.8348001866688,115.49884780137813,0.0,228.0,0.08523865044116974,0.29124876856803894,0.5511636734008789,0.17760726809501648,0.4028213918209076,1.0,0.42520853877067566,0.061378076672554016,0.06282065808773041,0.2074834257364273,0.4448699653148651,0.280905157327652,-401.07342529296875,46.66061782836914,28.392818450927734,6.809502601623535,-10.696293830871582,-20.477039337158203,-22.690731048583984,-19.402000427246094,-13.129949569702148,-6.507401943206787,-1.944500207901001,-0.6170490384101868,-1.7312002182006836
0.38333333333333336,23,0.0030288714915513992,687.952306093881,115.69840116480073,0.0,227.0,0.2755144536495209,0.20379936695098877,0.34821224212646484,0.15625208616256714,0.34353959560394287,1.0,0.5183910727500916,0.10973688215017319,0.18033447861671448,0.23887203633785248,0.20188859105110168,0.21380047500133514,-401.8084716796875,45.59605407714844,27.265445709228516,5.6845293045043945,-11.518633842468262,-20.534461975097656,-21.77744483947754,-18.035940170288086,-12.502237319946289,-7.6928019523620605,-4.902744293212891,-3.903677463531494,-3.338594913482666
0.4,24,0.002670004963874817,759.5582224962928,57.910174235375166,0.0,226.0,0.2034672647714615,0.27287811040878296,0.24134984612464905,0.13728350400924683,0.42187684774398804,1.0,0.4130887985229492,0.1333649754524231,0.1816057413816452,0.13107119500637054,0.14135998487472534,0.12898285686969757,-404.94256591796875,41.66375732421875,24.596942901611328,4.585507392883301,-11.033844947814941,-18.606918334960938,-18.913841247558594,-15.31716537475586,-11.198205947875977,-8.362071990966797,-6.854301452636719,-5.7080230712890625,-3.9691781997680664
0.4166666666666667,25,0.003803342580795288,795.6005826064305,58.00359128386077,0.0,225.0,0.1590900719165802,0.13509157299995422,0.2562505304813385,0.26396694779396057,0.41532087326049805,1.0,0.5551940202713013,0.17533241212368011,0.40120354294776917,0.38106366991996765,0.17444179952144623,0.12383589148521423,-402.05303955078125,44.4739990234375,24.85650634765625,3.268214702606201,-12.251994132995605,-19.081159591674805,-19.040748596191406,-15.603365898132324,-11.801396369934082,-9.092897415161133,-7.265571594238281,-5.6209540367126465,-4.200467586517334
0.43333333333333335,26,0.00446246238425374,889.4273407727112,178.80898716259154,0.0,224.0,0.8373659253120422,0.4267313480377197,0.25054094195365906,0.5005569458007812,1.0,0.7127823829650879,0.3392469882965088,0.3465885519981384,0.47247371077537537,0.37053579092025757,0.48981112241744995,0.45275983214378357,-376.2709655761719,68.17323303222656,23.765077590942383,-10.669584274291992,-20.098918914794922,-15.588830947875977,-13.051603317260742,-15.415716171264648,-16.550735473632812,-13.530323028564453,-9.466137886047363,-7.750964164733887,-8.167051315307617
0.45,27,0.004864843562245369,966.0898835931447,382.0605445002171,0.0,223.0,0.5273747444152832,0.5524722337722778,0.4441852569580078,0.2966035306453705,0.5612045526504517,0.5306734442710876,0.1450803428888321,0.1469150334596634,0.2991882860660553,0.5684216618537903,1.0,0.6088833212852478,-358.28704833984375,83.51590728759766,21.887910842895508,-18.124120712280273,-22.21337890625,-13.086250305175781,-10.794063568115234,-15.22154426574707,-17.269073486328125,-13.150609970092773,-8.040112495422363,-7.997629165649414,-11.183302879333496
0.4666666666666667,28,0.005082274321466684,806.3774824569392,114.65326177500353,0.0,222.0,0.08230671286582947,0.07472705096006393,0.10537736117839813,0.07353290915489197,0.2361917495727539,0.6551718711853027,0.20097105205059052,0.0826045572757721,0.17545323073863983,0.4607704281806946,1.0,0.42992570996284485,-359.6996154785156,83.81346130371094,25.02901268005371,-15.805057525634766,-21.89389991760254,-13.458549499511719,-11.379544258117676,-15.06016731262207,-15.07176399230957,-10.416433334350586,-7.013766288757324,-7.8486433029174805,-10.530864715576172
0.48333333333333334,29,0.0051423655822873116,742.524873635806,57.596454154062044,0.0,221.0,0.08305490761995316,0.06014334410429001,0.11713758111000061,0.10984763503074646,0.35741591453552246,0.9321299195289612,0.20551079511642456,0.08037855476140976,0.18470285832881927,0.4846268594264984,1.0,0.44914403557777405,-373.8590393066406,72.52410125732422,28.995826721191406,-7.3779144287109375,-20.69830322265625,-18.320905685424805,-14.097648620605469,-12.510000228881836,-10.459007263183594,-6.8216094970703125,-4.516914367675781,-5.521401405334473,-8.208173751831055
0.5,30,0.004756810609251261,746.1066071410007,115.32273023204256,0.0,220.0,0.1037791296839714,0.11438287794589996,0.1180582195520401,0.06116783246397972,0.31572774052619934,1.0,0.3755078613758087,0.10121339559555054,0.20244762301445007,0.3925486207008362,0.7749922871589661,0.4027591347694397,-382.8219299316406,64.72103881835938,30.48430061340332,-1.4088079929351807,-17.30380630493164,-19.03024673461914,-15.54881763458252,-12.120502471923828,-8.715060234069824,-5.040599346160889,-3.061666488647461,-4.421113014221191,-7.686578750610352
0.5166666666666667,31,0.0039621274918317795,737.603687758461,115.26982535420129,0.0,219.0,0.3939581513404846,0.2542424201965332,0.30764099955558777,0.21493570506572723,0.4765911400318146,0.9300055503845215,0.3881603479385376,0.22734686732292175,0.4586847424507141,0.7193173766136169,1.0,0.7384859323501587,-390.4037170410156,57.28213119506836,29.97494125366211,3.02730131149292,-12.567403793334961,-16.57435417175293,-14.626529693603516,-11.186012268066406,-7.705958366394043,-4.753334045410156,-3.3412065505981445,-4.110447406768799,-6.297135353088379
0.5333333333333333,32,0.0032677489798516035,780.1248751676359,115.37474832307693,0.0,218.0,0.47114071249961853,0.2914762496948242,0.3511931598186493,0.20516589283943176,0.4284086227416992,1.0,0.4140615165233612,0.2056957334280014,0.32558736205101013,0.5021222829818726,0.9311013221740723,0.7720277309417725,-395.2388610839844,52.23217010498047,28.813302993774414,5.001867771148682,-9.64213752746582,-14.11178970336914,-12.728023529052734,-9.714189529418945,-7.041430473327637,-5.24948263168335,-4.50167179107666,-4.815285682678223,-5.884782314300537
0.55,33,0.0026806870009750128,761.0491597129915,57.7013920834892,0.0,217.0,0.4102350175380707,0.5037589073181152,0.5394807457923889,0.21507428586483002,0.4530080258846283,1.0,0.4356379806995392,0.15857765078544617,0.33166226744651794,0.653179407119751,0.9401504993438721,0.6797788739204407,-397.3397216796875,50.25431823730469,28.931102752685547,6.613910675048828,-8.042049407958984,-13.659712791442871,-13.567508697509766,-11.072601318359375,-7.746286869049072,-4.535367965698242,-2.543057918548584,-2.4153218269348145,-3.8149073123931885
0.5666666666666667,34,0.002543563721701503,826.1709724438481,57.799806843797256,0.0,216.0,0.4503498673439026,0.5059728622436523,0.786769688129425,0.4795045256614685,0.7117708325386047,1.0,0.4380955398082733,0.11285368353128433,0.2175663262605667,0.41132602095603943,0.6480515599250793,0.6221153140068054,-398.08203125,49.43442153930664,28.57480239868164,6.558772563934326,-8.090330123901367,-13.887777328491211,-14.156522750854492,-12.277456283569336,-9.497937202453613,-5.947746276855469,-2.2740681171417236,0.004504084587097168,-0.5904076099395752
0.5833333333333334,35,0.0024406027514487505,884.0411645313424,57.68397766732938,0.0,215.0,0.16931837797164917,0.25044453144073486,0.6229902505874634,0.3597833812236786,0.5028499960899353,1.0,0.3376147150993347,0.20642483234405518,0.3645847737789154,0.3897045850753784,0.4580187499523163,0.3772754967212677,-394.93890380859375,51.5013542175293,25.8436279296875,1.1179255247116089,-12.061256408691406,-14.111621856689453,-11.653364181518555,-9.538355827331543,-8.172204971313477,-6.239039421081543,-3.601520299911499,-1.518161416053772,-1.3784289360046387
0.6,36,0.002300956752151251,878.9916458749269,57.77637594233016,0.0,214.0,0.2280532270669937,0.6991419196128845,0.9058462381362915,0.3333699703216553,0.509816586971283,1.0,0.4054219424724579,0.1830473244190216,0.3685464859008789,0.5157153606414795,0.8191446661949158,0.4151931703090668,-393.8379211425781,52.00506591796875,24.317832946777344,-1.3055496215820312,-13.443262100219727,-13.608083724975586,-9.926227569580078,-7.6846818923950195,-6.838412284851074,-5.780665397644043,-4.402052879333496,-3.525696277618408,-3.49269962310791
0.6166666666666667,37,0.002271823352202773,878.2886713979385,115.12730969200648,0.0,213.0,0.164270281791687,0.17513661086559296,0.22887347638607025,0.17070531845092773,0.6108853816986084,1.0,0.3006467819213867,0.10007846355438232,0.1388886719942093,0.2447158396244049,0.7345146536827087,0.35664620995521545,-394.9938659667969,50.90743637084961,24.282955169677734,-0.7459381818771362,-13.105619430541992,-13.832149505615234,-10.476933479309082,-8.185018539428711,-7.058642387390137,-5.684859752655029,-4.221582889556885,-3.6981914043426514,-4.144304275512695
0.6333333333333333,38,0.0022699323017150164,958.6977702741481,115.08363527524969,0.0,212.0,0.24241283535957336,0.2529185712337494,0.24021032452583313,0.17366018891334534,0.4595707356929779,0.7699998617172241,0.29353293776512146,0.1598096489906311,0.22646047174930573,0.3270321786403656,1.0,0.4948851466178894,-396.5769348144531,49.068450927734375,23.356842041015625,-0.8487075567245483,-12.865621566772461,-13.646764755249023,-10.455907821655273,-8.335599899291992,-7.424491882324219,-6.194275379180908,-4.619340896606445,-3.8057444095611572,-3.964911937713623
0.65,39,0.00223517301492393,894.6351730460391,115.00628131021121,0.0,211.0,0.507706344127655,0.42411813139915466,0.5794144868850708,0.36801037192344666,0.5151378512382507,0.9242299199104309,0.33876508474349976,0.3114023804664612,0.3846586346626282,0.43485841155052185,1.0,0.8379238247871399,-395.7530517578125,49.89809036254883,23.322294235229492,-1.7835747003555298,-14.158905982971191,-14.842229843139648,-11.916866302490234,-10.763633728027344,-10.481742858886719,-8.200740814208984,-4.089105606079102,-0.9774764776229858,-0.41074714064598083
0.6666666666666666,40,0.002207651501521468,899.4559203111762,116.01663438997213,0.0,210.0,0.27414771914482117,0.20498037338256836,0.31555619835853577,0.2947966456413269,0.4030408561229706,0.7937264442443848,0.21818411350250244,0.08357858657836914,0.12510834634304047,0.44760021567344666,1.0,0.6901106834411621,-396.9032897949219,48.581729888916016,22.880456924438477,-1.2711880207061768,-13.58288288116455,-15.50619888305664,-14.104866027832031,-13.203521728515625,-11.519326210021973,-7.156686782836914,-1.2495601177215576,3.015855312347412,3.5142667293548584
0.6833333333333333,41,0.0030126599594950676,939.1797148197653,230.65421993896135,0.0,209.0,0.33190545439720154,0.3842846155166626,0.7284873127937317,0.6710109114646912,0.5384973287582397,1.0,0.4230474531650543,0.17186108231544495,0.14837375283241272,0.1643095314502716,0.4311090111732483,0.4318346083164215,-396.98150634765625,48.394561767578125,22.77104949951172,-0.9353651404380798,-13.047052383422852,-15.553316116333008,-14.742151260375977,-13.12249755859375,-9.608488082885742,-4.202126502990723,0.6812728047370911,2.8088319301605225,1.851435899734497
0.7,42,0.0038137384690344334,842.7664122355308,57.638894349284236,0.0,208.0,0.29098930954933167,0.23278659582138062,0.5554438233375549,0.4011012315750122,0.2730020582675934,0.32819750905036926,0.21045678853988647,0.2478623390197754,0.29496270418167114,0.5783549547195435,1.0,0.45043501257896423,-385.9627685546875,59.321205139160156,24.433809280395508,-4.54788875579834,-15.004453659057617,-13.57693099975586,-11.975787162780762,-12.969280242919922,-12.268742561340332,-8.335156440734863,-4.68895149230957,-4.022941589355469,-4.9362688064575195
0.7166666666666667,43,0.0044003636576235294,984.9519138335704,231.95582860738847,0.0,207.0,0.4449363052845001,0.6282092332839966,0.5354877710342407,0.4445434808731079,0.6232084035873413,1.0,0.5156772136688232,0.3857821226119995,0.4712972342967987,0.8157458901405334,0.8534430861473083,0.4020029902458191,-368.0633544921875,74.95303344726562,22.54673957824707,-13.129352569580078,-17.332502365112305,-9.288156509399414,-8.601377487182617,-14.18787956237793,-15.884445190429688,-11.911726951599121,-8.558670997619629,-9.45352840423584,-11.488418579101562
0.7333333333333333,44,0.004646805580705404,876.9402013241469,115.51939260923788,0.0,206.0,0.21078838407993317,0.20167230069637299,0.29795703291893005,0.11494956165552139,0.3271869122982025,1.0,0.35917311906814575,0.10435343533754349,0.2770296633243561,0.40200406312942505,0.8116693496704102,0.4521551728248596,-364.07806396484375,79.01893615722656,23.3363094329834,-14.781484603881836,-19.634780883789062,-11.194780349731445,-9.901590347290039,-14.989143371582031,-16.51602554321289,-12.784639358520508,-9.755243301391602,-10.723624229431152,-12.692875862121582
0.75,45,0.004740135278552771,703.400108544646,115.73001083520722,0.0,205.0,0.10616332292556763,0.04832186549901962,0.052287884056568146,0.04379133880138397,0.26214703917503357,1.0,0.3692125082015991,0.0621584877371788,0.16667145490646362,0.458942711353302,0.923847496509552,0.4300464391708374,-376.4582214355469,69.96823120117188,28.536468505859375,-6.888919353485107,-20.913715362548828,-19.86289405822754,-16.771831512451172,-16.10930061340332,-14.901998519897461,-11.90609359741211,-9.63156509399414,-9.381332397460938,-9.501476287841797
0.7666666666666667,46,0.0048232353292405605,672.1700910409166,58.01698974013186,0.0,204.0,0.1283872127532959,0.07758206129074097,0.047541167587041855,0.06972922384738922,0.20918238162994385,0.7885789275169373,0.3935280442237854,0.13367323577404022,0.26572179794311523,0.4532313048839569,1.0,0.4733160734176636,-388.1986083984375,60.31735610961914,31.887882232666016,1.8550735712051392,-17.514001846313477,-23.55477523803711,-21.276073455810547,-16.87155532836914,-13.403817176818848,-10.994443893432617,-9.02812385559082,-7.4340057373046875,-6.511562347412109
0.7833333333333333,47,0.004210276994854212,684.8537949540621,58.05193395049182,0.0,203.0,0.17176274955272675,0.12473388016223907,0.0934889167547226,0.17447558045387268,0.2539442777633667,0.5257785320281982,0.23864774405956268,0.11752751469612122,0.2598073482513428,0.46864789724349976,1.0,0.49458974599838257,-393.2101745605469,55.26250457763672,31.04278564453125,3.864170551300049,-15.435470581054688,-22.61557388305664,-20.650711059570312,-15.652101516723633,-12.042230606079102,-10.6043701171875,-9.884759902954102,-8.641538619995117,-6.922540664672852
0.8,48,0.0035269937943667173,687.961026356608,58.0492679720024,0.0,202.0,0.19197896122932434,0.16465845704078674,0.13179911673069,0.12437103688716888,0.21176663041114807,0.47683843970298767,0.3164750933647156,0.21573051810264587,0.22262975573539734,0.399088591337204,1.0,0.45889177918434143,-395.4548034667969,52.67341613769531,29.82608413696289,3.935936450958252,-14.885381698608398,-22.46723175048828,-21.1939697265625,-16.43212127685547,-12.318061828613281,-10.025674819946289,-8.79995346069336,-7.754955291748047,-6.590808391571045
0.8166666666666667,49,0.003830315312370658,745.2724049338536,57.82052754142121,0.0,201.0,0.7924729585647583,0.4400137662887573,0.12469634413719177,0.05048288032412529,0.10761398822069168,0.2618323266506195,0.2279353141784668,0.19979391992092133,0.2481817752122879,0.6656415462493896,1.0,0.49900439381599426,-397.2041931152344,50.357852935791016,28.11952781677246,3.3297696113586426,-14.414559364318848,-21.687997817993164,-21.005239486694336,-17.00809097290039,-12.999147415161133,-10.034502029418945,-7.920958518981934,-6.3260979652404785,-5.039994239807129
0.8333333333333334,50,0.004587168805301189,772.5455933072186,57.98994713430189,0.0,200.0,1.0,0.6314565539360046,0.17841559648513794,0.09678256511688232,0.17047205567359924,0.23312708735466003,0.18501214683055878,0.16949807107448578,0.11539063602685928,0.21721519529819489,0.869037926197052,0.8649764657020569,-384.39306640625,58.837074279785156,20.92940902709961,-6.4179911613464355,-16.14992332458496,-20.454914093017578,-24.59653663635254,-22.091135025024414,-11.289473533630371,-1.5357043743133545,-0.8736926317214966,-5.957497596740723,-7.693939208984375
0.85,51,0.005019753705710173,1233.9102987502597,485.3526938436202,0.0,199.0,1.0,0.902862012386322,0.6276565790176392,0.6488990783691406,0.35648393630981445,0.5979490280151367,0.5591223239898682,0.4801543056964874,0.39761507511138916,0.2577877342700958,0.22699809074401855,0.5150046348571777,-348.8143310546875,80.56480407714844,6.606853008270264,-13.95988655090332,-8.526159286499023,-19.29283332824707,-27.919147491455078,-19.221229553222656,-7.31614875793457,1.3791627883911133,3.87971568107605,-4.9002203941345215,-12.4033203125
